File:,"C:\data\20201120 cirris\Logger_xsensor_pleine_dda_v2_02.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,33","256,0","2061,29","2015,33","44,61","15,27","18,09",""
2,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,29","256,0","2061,29","2014,06","44,59","15,27","18,09",""
3,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,25","256,0","2061,29","2013,0","44,57","15,27","18,09",""
4,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,19","256,0","2061,29","2011,45","44,53","15,27","18,09",""
5,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,2","256,0","2061,29","2011,74","44,53","15,27","18,10",""
6,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,3","256,0","2059,68","2012,86","44,55","15,27","18,10",""
7,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,25","256,0","2061,29","2012,93","44,56","15,27","18,10",""
8,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,28","256,0","2059,68","2012,18","44,54","15,27","18,10",""
9,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,28","256,0","2059,68","2012,15","44,55","15,27","18,10",""
10,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,25","256,0","2059,68","2011,42","44,53","15,27","18,10",""
11,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,15","256,0","2061,29","2010,4","44,52","15,27","18,09",""
12,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,25","256,0","2059,68","2011,48","44,52","15,27","18,10",""
13,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,25","256,0","2059,68","2011,58","44,53","15,27","18,10",""
14,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,27","256,0","2059,68","2012,03","44,54","15,27","18,10",""
15,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,27","256,0","2061,29","2013,61","44,6","15,27","18,10",""
16,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,23","256,0","2061,29","2012,45","44,58","15,27","18,10",""
17,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,21","256,0","2061,29","2011,81","44,56","15,27","18,09",""
18,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,23","256,0","2061,29","2012,37","44,56","15,27","18,10",""
19,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,29","256,0","2061,29","2014,11","44,59","15,27","18,10",""
20,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,29","256,0","2061,29","2014,11","44,59","15,27","18,10",""
21,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,23","256,0","2061,29","2012,47","44,54","15,27","18,09",""
22,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,26","256,0","2059,68","2011,63","44,53","15,27","18,10",""
23,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,24","256,0","2061,29","2012,86","44,56","15,27","18,09",""
24,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,19","256,0","2061,29","2011,29","44,53","15,27","18,09",""
25,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,25","256,0","2061,29","2012,96","44,57","15,27","18,10",""
26,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,22","256,0","2061,29","2012,3","44,58","15,27","18,09",""
27,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,19","256,0","2061,29","2011,48","44,55","15,27","18,09",""
28,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,18","256,0","2061,29","2011,06","44,53","15,27","18,10",""
29,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,25","256,0","2059,68","2011,5","44,53","15,27","18,10",""
30,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,26","256,0","2059,68","2011,7","44,54","15,27","18,10",""
31,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,28","256,0","2059,68","2012,38","44,55","15,27","18,10",""
32,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,18","256,0","2059,68","2009,42","44,5","15,27","18,10",""
33,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,26","256,0","2059,68","2011,66","44,52","15,27","18,10",""
34,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,28","256,0","2061,29","2013,87","44,58","15,27","18,10",""
35,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,3","256,0","2059,68","2012,77","44,56","15,27","18,09",""
36,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,22","256,0","2061,29","2012,16","44,57","15,27","18,09",""
37,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,31","256,0","2059,68","2013,07","44,57","15,27","18,10",""
38,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,33","256,0","2059,68","2013,57","44,57","15,27","18,09",""
39,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,24","256,0","2061,29","2012,75","44,56","15,27","18,09",""
40,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,34","256,0","2059,68","2013,89","44,56","15,27","18,10",""
41,"2020 Nov 20","15:54:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,25","256,0","2061,29","2012,93","44,58","15,27","18,09",""
42,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,28","256,0","2061,29","2013,77","44,59","15,27","18,10",""
43,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,3","256,0","2059,68","2012,76","44,56","15,27","18,09",""
44,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,2","256,0","2061,29","2011,73","44,54","15,27","18,09",""
45,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,16","256,0","2061,29","2010,59","44,53","15,27","18,10",""
46,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,24","256,0","2061,29","2012,75","44,57","15,27","18,10",""
47,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,2","256,0","2061,29","2011,62","44,55","15,27","18,09",""
48,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,12","256,0","2061,29","2009,46","44,51","15,27","18,09",""
49,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,21","256,0","2061,29","2011,79","44,54","15,27","18,10",""
50,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,17","256,0","2061,29","2010,76","44,54","15,27","18,09",""
51,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,18","256,0","2061,29","2011,05","44,55","15,27","18,09",""
52,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,19","256,0","2061,29","2011,5","44,55","15,27","18,10",""
53,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,29","256,0","2059,68","2012,61","44,56","15,27","18,10",""
54,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,22","256,0","2061,29","2012,26","44,57","15,27","18,09",""
55,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,19","256,0","2061,29","2011,26","44,54","15,27","18,09",""
56,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,2","256,0","2061,29","2011,68","44,54","15,27","18,09",""
57,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,2","256,0","2061,29","2011,64","44,54","15,27","18,10",""
58,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,31","256,0","2059,68","2013,11","44,56","15,27","18,10",""
59,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,26","256,0","2059,68","2011,74","44,54","15,27","18,09",""
60,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,2","256,0","2061,29","2011,76","44,55","15,27","18,10",""
61,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,27","256,0","2061,29","2013,68","44,57","15,27","18,09",""
62,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,18","256,0","2061,29","2011,19","44,55","15,27","18,09",""
63,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,15","256,0","2061,29","2010,4","44,54","15,27","18,09",""
64,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,19","256,0","2059,68","2009,9","44,51","15,27","18,10",""
65,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,24","256,0","2059,68","2011,31","44,52","15,27","18,10",""
66,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,21","256,0","2059,68","2010,38","44,52","15,27","18,10",""
67,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,26","256,0","2059,68","2011,59","44,53","15,27","18,10",""
68,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,31","256,0","2059,68","2013,06","44,56","15,27","18,10",""
69,"2020 Nov 20","15:54:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,28","256,0","2059,68","2012,35","44,55","15,27","18,09",""
